artist,track,track_id,danceability,energy,key,loudness,tempo,popularity
Animat,Deep Space Lament - Leggo Beast Remix,3Irud4TgaktlFUNUJFmNNk,0.512,0.507,11.0,-14.151,96.067,0
Animat,"U for Up, D for Down - Extended Edit",2DLXzcEZeW83n2FBFXPeT7,0.608,0.611,0.0,-10.609,179.805,0
Animat,Earplay - The Only Michael's Ambient Mix,1VoVRJo6fYreXKZEurPjcb,0.562,0.233,4.0,-20.0,180.013,0
Animat,The Closer You Get - Sleeping Robots Good Man Remix,6oA6I0eNeAI3dplOVPbPT3,0.552,0.129,1.0,-20.645,132.033,0
Animat,Deep Space Lament - Mistrust Remix,53PtrKIO6KidNfcmSoBpAK,0.588,0.166,9.0,-18.031,108.005,0
Animat,Riverbed Road - Santa Cruz Muzique Remix,1ZGFc7UeXTFSHXyRtockVG,0.566,0.84,2.0,-9.928,93.999,0
Various Artists,You Really Are,1gEZ2jB3TLzQxfLJCiF5l4,0.71,0.746,9.0,-10.578,120.054,1
Various Artists,Hadakemus,6tgs2FxkaMXz1jS2mvQ1Ud,0.698,0.497,4.0,-14.311,129.031,1
Various Artists,As You All Know,6lBYAKCOJxGULWv1q012fK,0.722,0.45,2.0,-14.802,120.746,0
Various Artists,Ching,1GTTV1h50zgKGtp83rcbP7,0.701,0.333,4.0,-20.268,102.947,0
Various Artists,Elephant Legs,4duJPpY7UqJCGEyXgf39Re,0.771,0.377,6.0,-18.424,119.991,1
Various Artists,Spike's Lament,6Zf1YYzHGhWYzEAtdet5Hj,0.711,0.697,4.0,-9.882,97.978,12
Various Artists,Fossilized Oesophagus,1jUjItfp7EUVD39RweNnJu,0.72,0.249,0.0,-12.748,107.997,0
Various Artists,Mrs. Ripley,6971IheNZjjHAbb5jPQ762,0.735,0.792,4.0,-12.67,115.983,1
Various Artists,Piggy Back Wind,40iiJaiqfx4OULpKM2eMJP,0.628,0.399,10.0,-18.621,114.001,0
Various Artists,Diving Up,6IYumhGEFync8PRjajhi98,0.433,0.742,2.0,-11.582,99.983,9
Various Artists,New Bionic Boogie,4otsT213pRIW7JvvAZ5UsM,0.758,0.556,5.0,-12.652,102.969,0
Various Artists,Another Missing Link,0xIKgwhfJabX9xxxPh5QVN,0.771,0.498,3.0,-13.218,123.383,1
Tania Libertad,Cuando Pregunten por Ti,2yWO7tmcK8knqWXXwqlIwn,0.711,0.611,10.0,-8.604,132.481,4
Tania Libertad,Jamás Impedirás,6Yn8vBeWfBkc4CujLCPEFk,0.751,0.337,9.0,-10.285,136.927,8
Tania Libertad,Triste Despedida,7eet7zYg4L3pqW8jEHbDFa,0.651,0.416,9.0,-6.075,158.191,4
Tania Libertad,Angustia,3HPahOfu1GpGwbY3MRi5V8,0.542,0.607,8.0,-7.985,161.269,4
Tania Libertad,Olvídate de Mi Amor,0CoNtgYo6e7JxkHB7URVaW,0.664,0.609,7.0,-6.587,150.654,3
Tania Libertad,De Puerta en Puerta,6jjH7YWawxDBBED5UUGl5r,0.704,0.335,2.0,-9.893,139.633,3
Tania Libertad,Quiero Morir,7G4YFzMGqSEsRrU7VHhEK1,0.684,0.438,0.0,-7.918,149.917,3
Tania Libertad,La Contamanina,12JWDjeU4tTcWuyTFnzsfq,0.627,0.34,8.0,-8.948,150.54,6
Tania Libertad,La Abeja,0E2Cgfl5l436Ip4tNrtbka,0.678,0.565,7.0,-9.603,140.903,2
Tania Libertad,Yo Tengo una Pena,3VvYpkQVtNkndtyUXySIHk,0.73,0.397,3.0,-7.279,130.303,7
Tania Libertad,Ilusión Perdida,011Ygu9ep1LVkJ6vXvw456,0.688,0.448,2.0,-8.091,148.579,3
Tania Libertad,Tu Voz,4cJHNbLf593ZOQ83eEykEi,0.607,0.433,2.0,-6.868,126.198,7
Tania Libertad,Esperáme,0eAVFBHd4R61yL9ADd0kK4,0.701,0.8,7.0,-10.051,115.18,2
Tania Libertad,Déjalos,4d2Cf1AuZk4ZQNsPFgizG5,0.789,0.346,0.0,-9.581,143.562,4
Tania Libertad,Mis Esperanzas,2lIgqqNp42ki6T25uYQ2GO,0.659,0.416,5.0,-7.963,156.781,2
Tania Libertad,Cada Domingo a las 12 Después de la Misa,5v93pcMx7qBlunZyvHeBvm,0.63,0.614,7.0,-7.699,118.156,3
Tania Libertad,Vámonos,0XM9KaZTKJ9hvELSCUUC89,0.622,0.22,9.0,-8.637,115.106,29
Tania Libertad,La Media Vuelta,2U1aaqv0frS4GcJ1yGOy6v,0.486,0.241,9.0,-7.597,168.621,27
Tania Libertad,Qué Bonito Amor,7h0vjXoFSBA46UU1du4beS,0.656,0.181,0.0,-9.256,70.698,31
Tania Libertad,No Me Amenaces,1YYctWnvDBxgRCX057gIZd,0.695,0.248,11.0,-8.069,115.846,27
Tania Libertad,En el Último Trago,7k624DssjDqSmJ9dcS3WVr,0.679,0.249,9.0,-7.44,115.884,28
Tania Libertad,El Jinete,4lHkLvtareDO7Nb95NBTGQ,0.654,0.266,4.0,-6.909,90.924,24
Tania Libertad,Amanecí en Tus Brazos / Un Mundo Raro,7nBitdlwQHKrsj3rgnY86C,0.416,0.206,0.0,-9.219,79.582,23
Tania Libertad,Cuando Vivas Conmigo,3HgpozaCPQbZj222BSNdYx,0.587,0.201,9.0,-7.499,75.189,22
Tania Libertad,Tú y las Nubes,67FwbAU4anDW6NqPoypK5h,0.64,0.292,0.0,-7.62,147.248,22
Tania Libertad,Amor del Alma,1p0Gb6POdQP86hIXakBZ46,0.617,0.259,4.0,-7.051,131.812,21
Tania Libertad,Cuando Sale la Luna,3Idd2pP9loJ32YvYzmnVWK,0.418,0.274,2.0,-9.051,167.379,44
Tania Libertad,La Mano de Dios,5peCSEL7zRw9F6SgwI1Hav,0.644,0.236,5.0,-8.267,127.904,21
Tania Libertad,Tu Recuerdo y Yo,5tvIHLbsAhbHDdXAdrTzZY,0.454,0.214,10.0,-8.046,138.995,21
Tania Libertad,Declárate Inocente,2kj6r3T4an6SO73lhOSfNJ,0.493,0.242,5.0,-7.526,165.692,21
Tania Libertad,Amarga Navidad,01nCh6Egb7dixrjoMu2JHg,0.437,0.25,11.0,-7.229,138.369,19
Tania Libertad,Te Doy una Canción,1oI6NAgLJxcwT7MwJkguTZ,0.432,0.376,9.0,-12.461,85.648,3
Tania Libertad,Las Manos,1YjjVT4DphpbLhbmUEsOjA,0.283,0.227,7.0,-13.931,143.932,2
Tania Libertad,Balada para Violeta,47qnqdDGOBwfy6dRuCw6mP,0.364,0.324,2.0,-12.254,92.257,3
Tania Libertad,Juana Azurduy,3pn4vTyekXHjR9NQH3Dysx,0.557,0.53,2.0,-14.527,129.834,2
Tania Libertad,Concierto para una Sola Voz,7dzPTJkBZ4DOJ7A2BtI40n,0.324,0.156,9.0,-15.959,174.105,8
Tania Libertad,Pescador de Luz,43OLovZ7Rx7szmIv8sbz9y,0.491,0.25,9.0,-12.999,120.735,2
Tania Libertad,Las Flores Buenas de Javier,22vLkrDJVSYuXttKbFRMxu,0.384,0.223,1.0,-14.797,114.029,2
Tania Libertad,Canción Con Todos,5K1ugqlEy4nfteWEBHssco,0.421,0.311,5.0,-14.37,109.465,2
Tania Libertad,Un Hombre Se Esta Muriendo,7xn081uUeLeNESLWr6kIbr,0.659,0.296,11.0,-13.668,111.141,1
Tania Libertad,Coplas a Fray Martín,3UGIrtD3Tn9i7ffUxjwdFI,0.693,0.324,2.0,-15.818,136.406,2
Tania Libertad,Alfonsina y el Mar,0S8BGM4ple25xNeYb7kXrY,0.543,0.0793,2.0,-13.522,135.496,2
Tania Libertad,Noches de Boda (Por Mí),75NBuErzm9OH4ggD2zbzMp,0.576,0.162,4.0,-10.785,110.746,43
Tania Libertad,Fallaste Corazón,41yJQJEZshfHiIxoeF4ob4,0.565,0.14,2.0,-12.216,133.056,32
Tania Libertad,"No Soy de Aquí, Ni Soy de Allá",71UybBSQq4C47XlZQa8iia,0.633,0.246,2.0,-11.942,83.795,32
Tania Libertad,El Tiempo Que Te Quede Libre,1E2GJiizqd24ZGuQrN3o0Y,0.627,0.354,1.0,-9.289,110.152,32
Tania Libertad,Paloma Negra,0DMhS6n23hYYTHWSzLwLui,0.525,0.0806,2.0,-11.565,96.451,26
Tania Libertad,Nube Viajera,6cMCBzbVZsMbGsmeVTxGEp,0.755,0.21,4.0,-10.475,99.988,44
Tania Libertad,Canción de las Simples Cosas,5rWRsmGNtYa1jCyAtodmWX,0.518,0.165,11.0,-11.571,165.046,27
Tania Libertad,Te Solté la Rienda,7D3NBodJjQDxzJiKRaxdSO,0.562,0.161,9.0,-11.268,93.887,25
Tania Libertad,Urge,11WWUQPMvzuzeGCxhgrRA6,0.707,0.258,7.0,-9.187,86.076,45
Tania Libertad,Mi Propiedad Privada,2DdVkYOZ6x2qjQDhMjqP8S,0.775,0.301,5.0,-8.738,104.358,24
Tania Libertad,Ese Momento,58Y865RnhB0okxK3wRZYsV,0.639,0.22,2.0,-10.904,77.673,21
Tania Libertad,La Retirada,7aBZSNnlJBgsDyL53idUVw,0.598,0.169,5.0,-10.919,134.464,23
Tania Libertad,Diséñame,7opRhBMpz5L8C4tdkspKW5,0.495,0.143,2.0,-12.468,167.62,26
Tania Libertad,Jamás Impedirás,3xEp56VEU4O8Os5yh9HLjE,0.663,0.276,4.0,-9.091,103.923,22
Tania Libertad,La Cama de Piedra,3SKQ44DhIH7AXOHXHNpc2h,0.588,0.252,0.0,-9.912,134.143,23
Tania Libertad,Noches de Boda,5CUFbVqvSwlChge1752LvY,0.584,0.15,4.0,-11.118,112.477,21
Armando Manzanero,Me Dijeron Que Estás Bien - En Vivo,2evzfrO6PsWOmeXVUHEDTO,0.511,0.485,10.0,-11.083,80.317,25
Armando Manzanero,Cómo Te Va Mi Amor - En Vivo,24t8HzG5hciMmDzz3RkezZ,0.382,0.0993,4.0,-15.395,69.348,26
Armando Manzanero,Perdón - En Vivo,3CnGSMuu7bNw2WI0ZADeRm,0.481,0.545,9.0,-8.46,108.068,24
Armando Manzanero,Propuesta (Yo Te Propongo) - En Vivo,4pv3ZZK2QUUx6A94P8f7tk,0.482,0.235,7.0,-13.515,84.5,33
Armando Manzanero,Qué Manera de Quererte - En Vivo,05fWOoNo5DcCkAhIsyIImI,0.656,0.699,5.0,-7.108,93.344,21
Armando Manzanero,Somos Novios / Contigo Aprendí / No Sé Tú - En Vivo,2DbzQzbTF0NVoUchRA9uof,0.451,0.427,0.0,-11.339,88.055,44
Armando Manzanero,Peleas (Brigas) - En Vivo,7aGhnTJ381j0mrx3NLoNPD,0.415,0.459,7.0,-11.853,87.785,19
Armando Manzanero,Si Me Tenías - En Vivo,5orz0l4MkUfbKZTY33BcfM,0.374,0.127,7.0,-14.824,132.72,27
Armando Manzanero,Yo No Sé Mañana - En Vivo,2kAorwRhS06UMyliSJqZjp,0.637,0.671,7.0,-6.209,96.215,44
Armando Manzanero,Mi Historia Entre Tus Dedos - En Vivo,1rnC02iR83rpyuYkRdWFA5,0.463,0.451,9.0,-10.293,77.343,34
Armando Manzanero,Los Amantes - En Vivo,3kP4CkVFgoHgD1wEzPhPGY,0.383,0.449,0.0,-9.406,78.45,19
Armando Manzanero,Nada Personal - En Vivo,2W5hrhDrtsbQm4uQnBNkfr,0.289,0.414,8.0,-10.811,72.155,27
Armando Manzanero,Nos Hizo Falta Tiempo - En Vivo,1WZzzj6F5uelSvYK2BogfZ,0.379,0.437,7.0,-10.878,79.231,24
Armando Manzanero,"Tal Vez, Quizás - En Vivo",00Gb24dusppwwRVwY4tpsv,0.545,0.487,0.0,-10.356,76.775,21
Armando Manzanero,Popurrí Álvaro Carrillo - En Vivo,3xhRIEUZmbRSG7VtgXTq95,0.48,0.527,7.0,-9.15,87.891,45
Armando Manzanero,De Qué Manera Te Olvido - En Vivo,1qpR9hfgkg8T1LgJ92PE1Q,0.62,0.569,8.0,-9.093,104.112,22
Tania Libertad,Yo Sé Que Volverás,6qnXpUCzqqRzT88AjYEfcW,0.358,0.473,7.0,-4.559,73.942,22
Tania Libertad,Dormir Contigo (feat. Armando Manzanero),3SkSkbGcfPHXy7cdCNoF87,0.561,0.511,5.0,-6.946,77.703,9
Tania Libertad,Me Vuelves Loca,42CdDIsHUkwbiRvxwh1qiS,0.392,0.376,1.0,-5.591,79.597,5
Tania Libertad,Muy a Mi Pesar (feat. Armando Manzanero),5WHfVFx9lNw3nFWd6JcEIK,0.301,0.36,7.0,-4.726,78.488,5
Tania Libertad,No Existen Límites,7ggXirVRzS8l8OnBuhgI2t,0.349,0.429,2.0,-6.91,146.052,13
Tania Libertad,El Ciego (feat. Armando Manzanero),3sU0sZHYzrxO8MDDBE8Alf,0.453,0.251,2.0,-8.925,76.817,12
Tania Libertad,Nuestra Casa (feat. Armando Manzanero),4Y11A2HHXpUKNYuLTEmHuB,0.437,0.386,9.0,-5.927,146.94,5
Tania Libertad,Si (feat. Armando Manzanero),2BtuAyarNAky4KIBw6wOAs,0.283,0.352,6.0,-6.356,80.424,4
Tania Libertad,Todavía,0DmrZDzQFNoXwn2NvN93FN,0.743,0.721,7.0,-4.962,156.052,4
Tania Libertad,Salud Cariño,3S0i7r0YVdhgRjODbpPIqM,0.719,0.639,3.0,-6.919,174.128,12
Tania Libertad,Cuando Estoy Contigo,6NcCpCAqGkdMx5ocB14RDX,0.663,0.608,6.0,-6.14,77.98,13
Tania Libertad,Aquel Señor,4ieQy7yYQW3l95QAAHtFPE,0.695,0.661,7.0,-5.646,140.028,12
Tania Libertad,Esperaré,4Ln3c2cJEcL7a7DxTIl8Mh,0.766,0.756,10.0,-4.275,133.947,12
Tania Libertad,Perdóname,08qPhHud0a0FFyPWEQdMSb,0.828,0.713,5.0,-5.33,103.993,10
Tania Libertad,Mi Señor,3VO18MOfz9zea0wgHDdjX1,0.518,0.433,5.0,-7.18,81.066,3
Tania Libertad,"Tal Vez, Quizás",5NyvATvSMZOmLp5nnov0ej,0.613,0.28,7.0,-5.17,138.63,8
Tania Libertad,Señor Amor,1siZdFxdEuDTmuOBR5BsuK,0.535,0.209,5.0,-7.578,145.039,5
Tania Libertad,No,1D7glDMLiawHdU3KATj2qw,0.497,0.265,9.0,-5.27,80.767,9
Tania Libertad,Te Extraño,4sSZmd5pFdQTFuOYbdtHY8,0.585,0.224,10.0,-7.979,123.752,21
Tania Libertad,Como Yo Te Amé,1LhgFttZRQizPcXNaifw6a,0.557,0.207,7.0,-6.254,164.102,9
Tania Libertad,Esta Tarde Vi Llover,5XaB26A8OH51tWZBpw0wm9,0.515,0.182,9.0,-8.555,138.478,8
Tania Libertad,Nos Hizo Falta Tiempo,2WOu2h7llzXUGkRdc6ahfC,0.583,0.262,2.0,-7.232,93.719,6
Tania Libertad,Contigo Aprendí,66RBGETdEd9H0qMrlEoBv4,0.514,0.223,5.0,-7.0,174.314,21
Tania Libertad,Adoro,39wMhFyy3F4J5ZXxbU9Qa5,0.559,0.2,10.0,-8.175,79.195,7
Tania Libertad,Yo Sé Que Volverás,50VnC6HykhpX6hWFhdA3lj,0.358,0.473,7.0,-4.559,73.942,6
Tania Libertad,Dormir Contigo (feat. Armando Manzanero),1d13BwEIQzGADiDXEkPZPr,0.561,0.511,5.0,-6.946,77.703,9
Tania Libertad,Me Vuelves Loca,7A3i5uEzJU7CnBFhXNofUZ,0.392,0.376,1.0,-5.591,79.597,2
Tania Libertad,Muy a Mi Pesar (feat. Armando Manzanero),3rLIqf66QsqwaLvdFw3Uon,0.301,0.36,7.0,-4.726,78.488,5
Tania Libertad,No Existen Límites,7afJeTLw3ZZmGcp5kIcoDp,0.349,0.429,2.0,-6.91,146.052,2
Tania Libertad,El Ciego (feat. Armando Manzanero),1t7MnvwC3aGb2GozNjdHxe,0.453,0.251,2.0,-8.925,76.817,3
Tania Libertad,Nuestra Casa (feat. Armando Manzanero),0K2um7lnxn8Y1isiJdeth9,0.437,0.386,9.0,-5.927,146.94,1
Tania Libertad,Si (feat. Armando Manzanero),3fUhBfGrsYd67VPUw9E7Gd,0.283,0.352,6.0,-6.356,80.424,1
Tania Libertad,Canciones y Momentos - En Vivo,3lmJFHnJsuM5OcNzPGVngu,0.497,0.131,7.0,-17.083,67.175,12
Tania Libertad,La Paloma - En Vivo,03RI3s2IWLwzHOkZZ42X3d,0.634,0.216,11.0,-12.751,85.765,12
Tania Libertad,Gracias a la Vida - En Vivo,07UnEM10FYnjNgh3boAmTz,0.442,0.292,2.0,-13.809,101.738,18
Tania Libertad,El Tamalito - En Vivo,5n1YX89jMVDHsinPAblf2y,0.683,0.766,0.0,-9.167,102.847,13
Tania Libertad,Regálame Esta Noche - En Vivo,5gT2DPFERBIwjqmK26Cb0P,0.477,0.119,9.0,-17.16,143.863,16
Tania Libertad,Popurrí Peruano - En Vivo,02QD7Duee6NIJMXg5ayRAE,0.527,0.436,5.0,-11.646,101.149,12
Tania Libertad,Mi Amor por Ti - En Vivo,21O9zhwXk6zns3Svyt5cCG,0.379,0.559,7.0,-10.788,77.685,15
Tania Libertad,Razón de Vivir - En Vivo,5s6WLqfTtzGeTcHgVyCFAq,0.497,0.473,5.0,-12.559,126.461,16
Tania Libertad,Sin la Luna - En Vivo,3dTbcxTTDJGWTJLVpcAx5g,0.29,0.198,5.0,-15.976,90.328,12
Tania Libertad,Fiesta - En Vivo,27T8HvtkLH3QaX8sR5Evfy,0.576,0.668,5.0,-7.77,119.727,10
Tania Libertad,Papel Mojado - En Vivo,286HQpoYpYEK1ffB3MUXFL,0.326,0.386,0.0,-12.473,106.758,10
Tania Libertad,Te Quiero - En Vivo,6P2iwmIU0gfQaH0FTXweTf,0.547,0.43,9.0,-10.646,86.775,13
Tania Libertad,Cielo Rojo - En Vivo,2LcXpBbLvPQApDKiT88QBb,0.393,0.521,0.0,-10.301,100.836,31
Tania Libertad,Cuando Llora Mi Guitarra - En Vivo,4GLzHKg4RWxqAE8DeRrvBc,0.608,0.234,5.0,-15.339,98.586,12
Tania Libertad,Procuro Olvidarte - En Vivo,2WDl7PNnsgEsq43wQ9bx8M,0.554,0.509,4.0,-10.773,106.991,16
Tania Libertad,Para Vivir - En Vivo,6uRjDQ1xnJNPBA576zfuOI,0.362,0.108,4.0,-17.437,81.275,20
Tania Libertad,Costumbres - En Vivo,225NEhfu3f3JP9QYXM6GG8,0.618,0.234,11.0,-15.336,103.351,12
Tania Libertad,Ave María - En Vivo,1qGnfZF7e16l48ykNy89Nv,0.194,0.414,0.0,-16.068,73.88,11
Tania Libertad,Negra Presuntuosa - En Vivo,4vl327WuQ2CuYqwIfwfG4a,0.507,0.706,2.0,-8.813,140.503,12
Tania Libertad,Yo Vengo a Ofrecer Mi Corazón - En Vivo,7K593Y2VDFs1hlF6yCbqyn,0.601,0.13,7.0,-14.328,101.321,12
Tania Libertad,La Maza - En Vivo,6QSXxy8NeMHhmjnq3U31xN,0.452,0.577,4.0,-12.14,110.698,13
Tania Libertad,Honrar la Vida - En Vivo,1kbHkQbcxXL3FqCpOiWKoq,0.312,0.488,9.0,-10.188,129.082,9
Tania Libertad,Por Debajo de la Mesa - En Vivo,6svuhMSboT92jK07E9kFWe,0.554,0.356,1.0,-13.049,102.495,10
Tania Libertad,Dormir Contigo (with Armando Manzanero) - En Vivo,59ZH0NBcoqOYw3FBw1LcnA,0.393,0.178,5.0,-18.324,84.256,0
Tania Libertad,Somos Novios/Contigo Aprendí (with Armando Manzanero) - En Vivo,31Q953ELKLaeiVb1zBnRQl,0.449,0.435,5.0,-14.154,81.792,0
Tania Libertad,Amanecí en Tus Brazos / Un Mundo Raro - En Vivo,5f0cMU0FtTczlmgtHinfVu,0.432,0.0547,0.0,-23.653,90.525,11
Tania Libertad,Ojalá - En Vivo,6H8VjawCvTKwzuaueiOO67,0.573,0.796,7.0,-9.528,120.692,12
Tania Libertad,El Pastor - En Vivo,2oQPJ7HWkKnWzgvHGFbwsP,0.285,0.433,0.0,-11.384,186.991,25
Tania Libertad,La Bruja - En Vivo,0dGoeLte8HBedlcj40VAHe,0.604,0.605,2.0,-9.903,123.44,12
Tania Libertad,Himno al Amor - En Vivo,1iaW8FSXakrbWGseJCbFrd,0.215,0.174,7.0,-15.859,68.215,9
Tania Libertad,D.L.G. - En Vivo,4GSKpuM7SJ3czrLDBqHkpl,0.408,0.328,0.0,-10.355,136.349,7
Tania Libertad,Concierto para una Sola Voz - En Vivo,11gziOFpMBIPoR6UCG4xLx,0.314,0.195,7.0,-15.047,80.577,21
Tania Libertad,Fina Estampa - En Vivo,1MLwpFG3qb2nQHQubhQzeh,0.652,0.794,7.0,-11.928,114.251,26
Tania Libertad,Alfonsina y el Mar - En Vivo,0mmGm01zmsstaJD7yZsMl1,0.326,0.0448,4.0,-25.158,69.891,18
Tania Libertad,Flor De Azalea,2NLicOR0fzRBwU7bnfz7ct,0.706,0.371,0.0,-12.311,100.026,24
Tania Libertad,Tres Palabras (with Miguel Bosé),3EV8zOMJesST69QrSWjaPo,0.615,0.353,7.0,-13.721,80.075,22
Tania Libertad,Amor Gitano (with Azucar Moreno),0zF416KJFzJ1nH0QTKcPGv,0.609,0.611,8.0,-10.588,112.032,15
Tania Libertad,No Ha Pasado Nada,60Y0MMxI9hHl4BxvvUT1PB,0.555,0.386,11.0,-11.554,77.012,9
Tania Libertad,Ahora Resulta (with Armando Manzanero),7eNV9NZ5GN7hVIuxT0wAgE,0.726,0.551,1.0,-9.665,96.04,0
Tania Libertad,Qué Sabes Tú,4L1lyVP6dHmGbmhCcdgxXV,0.302,0.0369,1.0,-20.107,88.029,9
Tania Libertad,Ay Cariño,59e1z6f1Fqa14g09Co9GOH,0.639,0.442,9.0,-10.131,92.002,8
Tania Libertad,Estoy Perdida,3LfFCQ0PkkOmk36XoDM22b,0.641,0.386,4.0,-11.595,80.086,8
Tania Libertad,¿Por Qué Negar?,3jo5MgGc0FVuAM9Ep5JK9A,0.579,0.437,11.0,-11.371,140.092,6
Tania Libertad,A Eso De Las Ocho (with Ivan Lins) - A Duo Ivan Lins,5Q4f6sS3dDt5BU9UXp6RBK,0.541,0.321,11.0,-12.784,119.946,6
Tania Libertad,Usted,4ZFZmNeov6TKdXDtjeH66E,0.324,0.26,0.0,-13.799,74.007,8
Tania Libertad,Terezinha,3EUCZQmJPyNa1G4E95j1lt,0.316,0.106,11.0,-15.038,86.265,13
Tania Libertad,Basta y Sobra,4sm0BiNj2EZA1zJXA7o444,0.552,0.39,2.0,-9.826,120.782,11
Tania Libertad,El Primer Amor (with Pablo Milanés),2Bbc1LM0Ef2SkcXIJJeh6W,0.433,0.193,11.0,-12.85,118.052,34
Tania Libertad,No lo Van a Impedir,4zfwB1bn4vxBal6LYx7XWG,0.444,0.356,6.0,-11.418,91.955,11
Tania Libertad,Canciones y Momentos,14lES8IqsuZBAIKZBRngxi,0.34,0.0228,7.0,-15.232,80.371,6
Tania Libertad,Trovadiccion,7l7eRJUbABjuyxLKiFTls7,0.556,0.605,9.0,-9.875,149.552,5
Tania Libertad,Ojalá,20amSe6eHk0mjbXBM8T7LU,0.455,0.75,5.0,-10.338,171.081,13
Tania Libertad,"Tu Boca, una Nube Blanca",39a4wWgWgEID3Iba76XBgc,0.334,0.0999,0.0,-13.757,78.1,10
Tania Libertad,Veinte Caballos (with Manduka),7KWPIra6CWRhCc7l3oM6KY,0.726,0.507,10.0,-11.324,99.892,5
Tania Libertad,Por la vida y la Paz,1CZiUIo6R69fQdPd25SARy,0.592,0.476,6.0,-11.586,144.427,6
Tania Libertad,Sábado Corto (with Pablo Milanés),2LvflazQpWkEH2chKk7rKE,0.768,0.388,9.0,-12.135,130.554,6
Tania Libertad,Mucho Corazón,1JdCi0vbxfNv0WG3a13LJr,0.666,0.418,9.0,-12.076,95.021,14
Tania Libertad,Sombras,1pKfENcEd2adiMZUoWvNos,0.639,0.354,6.0,-12.106,104.964,7
Tania Libertad,Nuestro Juramento,0taCtNrtbNbHcTLzo1cZNy,0.879,0.475,4.0,-11.98,126.989,23
Tania Libertad,Escándalo / Luz y Sombra,3L1iwOmLRPkzYLf8IPNZuJ,0.74,0.506,7.0,-10.93,115.392,30
Tania Libertad,Háblame,57bvUxl7u5l4bArzTJm73b,0.468,0.351,7.0,-11.554,167.226,9
Tania Libertad,Cuatro Palabras,2jkY01uFT1FddIeOc14ofB,0.49,0.329,1.0,-11.347,165.629,7
Tania Libertad,Mil Besos,4mIViGqrTtCuFSoF3yJ9J1,0.691,0.397,10.0,-11.942,101.487,14
Tania Libertad,Cenizas,258nJTZ6iwNFMkEC186Pt6,0.717,0.394,5.0,-11.111,95.759,13
Tania Libertad,Te Odio y Te Quiero,5BhdUkHo03qo5my3NuNScT,0.73,0.48,4.0,-11.515,104.382,21
Tania Libertad,Popurrí de Los Panchos,5JceekVn910iNJGOurNs2d,0.744,0.434,9.0,-11.937,109.405,21
Tania Libertad,Sarambé,20wlOYuxQA9znVFp8Ys2J8,0.479,0.915,7.0,-6.282,66.523,3
Tania Libertad,Civilización,1zb5lTnQFdxFBgNFLL2I7y,0.72,0.624,2.0,-8.112,115.025,4
Tania Libertad,Contigo No Hay Adiós,6PoMqHS5QRp8S7X8RcPSiU,0.805,0.827,11.0,-6.944,116.096,4
Tania Libertad,Cantan Los Negros,0CXFzIDQ0h6wz2AIZICNP5,0.847,0.633,1.0,-8.424,127.652,3
Tania Libertad,El Tamalito,5DMRtcY0EWCm14yFreCsxt,0.759,0.872,0.0,-4.867,103.007,3
Tania Libertad,D.L.N. (D.L.G),09TcMlgwY0NveHEpq22zmt,0.691,0.185,0.0,-11.406,130.08,3
Tania Libertad,Africa En América,5PWHyOpeF0DALRAlQX78fR,0.972,0.88,11.0,-5.504,117.023,3
Tania Libertad,Ollita Nomá,0mxHYt9R2a46Q9A9I9PAfJ,0.865,0.898,11.0,-5.604,129.998,4
Tania Libertad,Sudáfrica (Cancion Antigua),2hrpN52aaQu8vJ1dvp7WGS,0.832,0.607,8.0,-9.623,99.112,3
Tania Libertad,La Conga,2ZC2GV05wLRV0XU6j2sXic,0.815,0.928,0.0,-7.737,128.114,1
Tania Libertad,Ya No Queda Nada,1IpOCzWSbhN6dZT7sr724e,0.623,0.775,11.0,-6.754,156.095,3
Tania Libertad,Landó,7eonSzUpiM1KUSUO7TVKzw,0.874,0.918,7.0,-5.317,137.098,3
Tania Libertad,Gotas De Miel (Ensangrentadas),3DOs07PDqxJfHWyDWGKBCl,0.685,0.359,3.0,-12.868,114.606,2
Tania Libertad,Adonde,6A76xJSjBmeTthWqlyrz84,0.785,0.899,7.0,-6.42,95.993,3
Tania Libertad,Anda Mareado,1BO59pMLpu932ljdpxMz27,0.91,0.615,6.0,-6.808,128.881,14
Tania Libertad,Negro Color,3LkZZAzZsYDGn7KgqT186f,0.691,0.421,5.0,-10.105,142.728,3
Tania Libertad,La Cuerda Floja,5DmIH1YPEtNFRMIfn7ohct,0.568,0.351,2.0,-10.739,101.838,6
Tania Libertad,Dos Gardenias,7wbAQlcigXn0lX88ZCYLGV,0.516,0.116,11.0,-14.468,123.441,2
Tania Libertad,Funeral del Labrador,4xZeDBHUDDGGfgkr80hnKG,0.845,0.338,0.0,-10.046,94.021,3
Tania Libertad,Samba Malato / Kike Iturrizaga,3KKtIbbM23Nyob0007hKHS,0.809,0.638,0.0,-6.766,129.069,3
Tania Libertad,Que Nos Devuelvan Las Vidas,0Rn9wDlf6iIxBLxt8ItQhp,0.792,0.331,6.0,-10.282,97.407,2
Tania Libertad,La Buja,5oCuFUB1E8hT8Lz4zFy2Pc,0.633,0.609,2.0,-7.199,120.033,10
Tania Libertad,Amaria,6CY3TT6kjNmEY59wtfYxot,0.737,0.23,2.0,-11.243,107.884,1
Tania Libertad,Presos del Miedo,3aalqLSYPI7WHpeahWwMyD,0.577,0.605,10.0,-6.961,80.69,1
