artist,track,track_id,danceability,energy,key,loudness,tempo,popularity
Taylor Swift,Sweet Nothing,5YhIwCzTBYp9TfSYFRyFL6,0.336,0.159,0.0,-14.899,176.768,45
Taylor Swift,Mastermind,7zcJSflhqcSGICHUjgncnj,0.661,0.354,4.0,-14.088,125.974,47
Taylor Swift,State Of Grace (Taylor's Version),6lzc0Al0zfZOIFsFvBS1ki,0.594,0.713,9.0,-5.314,129.958,70
Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,0.516,0.777,1.0,-4.908,125.047,77
Taylor Swift,Treacherous (Taylor's Version),3S7HNKPakdwNEBFIVTL6dZ,0.645,0.593,2.0,-6.506,109.984,69
Taylor Swift,I Knew You Were Trouble (Taylor's Version),6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6.0,-6.371,154.008,76
Taylor Swift,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,0.44,0.528,0.0,-7.809,185.972,74
Taylor Swift,22 (Taylor's Version),3yII7UwgLF6K5zW3xad3MP,0.642,0.695,7.0,-5.62,103.984,75
Taylor Swift,I Almost Do (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,0.511,0.559,4.0,-6.587,145.88,68
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,0.567,0.686,7.0,-6.139,172.014,77
Taylor Swift,Stay Stay Stay (Taylor's Version),7eQj6r5PIdYKEIZjucBMcq,0.693,0.681,0.0,-7.039,100.02,68
Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),0y6kdSRCVQhSsHSpWvTUm7,0.502,0.534,2.0,-5.954,94.05,70
Taylor Swift,Holy Ground (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,0.622,0.809,9.0,-5.623,156.894,67
Taylor Swift,Sad Beautiful Tragic (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,0.601,0.406,7.0,-11.827,130.059,69
Taylor Swift,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,0.686,0.571,4.0,-7.138,117.889,67
Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK,0.498,0.61,6.0,-5.098,79.918,73
Taylor Swift,Starlight (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,0.628,0.685,4.0,-5.864,126.014,66
Taylor Swift,Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0,0.519,0.527,7.0,-7.673,78.915,69
Taylor Swift,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,0.636,0.402,7.0,-7.855,125.952,66
Taylor Swift,Come Back...Be Here (Taylor's Version),4pNApnaUWAL2J4KO2eqokq,0.46,0.632,4.0,-6.031,79.846,70
Taylor Swift,Girl At Home (Taylor's Version),0DMVrlMUn01M0IcpDbwgu7,0.691,0.736,5.0,-6.974,125.089,64
Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,0.445,0.131,7.0,-13.778,208.918,64
Taylor Swift,Ronan (Taylor's Version),7nWui6jiMM2m9qFmET1Mtj,0.623,0.279,0.0,-10.802,116.04,61
Taylor Swift,Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,0.473,0.579,4.0,-5.824,73.942,70
Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,0.606,0.377,0.0,-9.455,101.96,74
Taylor Swift,Babe (Taylor's Version) (From The Vault),0v4z1tuZvn6LGknom9Qx7d,0.584,0.743,4.0,-7.075,167.844,71
Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,0.622,0.791,7.0,-6.106,115.915,73
Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,0.391,0.715,0.0,-4.516,149.654,74
Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),3oGVx9RBmiYGv5ZCecWLkx,0.611,0.552,7.0,-5.828,116.012,66
Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T,0.61,0.488,3.0,-6.918,125.039,70
Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8,0.678,0.733,7.0,-5.025,121.009,73
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,0.631,0.518,0.0,-8.771,93.023,83
Taylor Swift,State Of Grace (Taylor's Version),5lFDIbYMcFHPPgzMcnPqSz,0.594,0.713,9.0,-5.314,129.958,57
Taylor Swift,Red (Taylor's Version),78c485atQVK19038U2RUld,0.516,0.777,1.0,-4.908,125.047,46
Taylor Swift,Treacherous (Taylor's Version),0YrMTMLpLq1UIkWgghNM6c,0.645,0.593,2.0,-6.506,109.984,45
Taylor Swift,I Knew You Were Trouble (Taylor's Version),6tNSmBKSjFV1366ASuULfZ,0.584,0.557,6.0,-6.371,154.008,72
Taylor Swift,All Too Well (Taylor's Version),1IBhYEvvi02tDVByxIiTh4,0.44,0.528,0.0,-7.809,185.972,57
Taylor Swift,22 (Taylor's Version),2T9WeqSMJJb8YBDHPYGU4p,0.642,0.695,7.0,-5.62,103.984,68
Taylor Swift,I Almost Do (Taylor's Version),6KcTkNLx1IKVDAdexl24kL,0.511,0.559,4.0,-6.587,145.88,40
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),31CdkzHnMbvJuKZvtCQfR6,0.567,0.686,7.0,-6.139,172.014,71
Taylor Swift,Stay Stay Stay (Taylor's Version),1ftFtW8S1621tu0MIQy0Sg,0.693,0.681,0.0,-7.039,100.02,43
Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),2eybKKDV7Naq9DhiUJpJSP,0.502,0.534,2.0,-5.954,94.05,41
Taylor Swift,Holy Ground (Taylor's Version),661CJWXysgwKXI1dreYNBU,0.622,0.809,9.0,-5.623,156.894,50
Taylor Swift,Sad Beautiful Tragic (Taylor's Version),21SralRv4ucDT3i1rYrr85,0.601,0.406,7.0,-11.827,130.059,54
Taylor Swift,The Lucky One (Taylor's Version),6Gr4KvawYKiZBHQWub9n7o,0.686,0.571,4.0,-7.138,117.889,40
Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),5uQQcvcXoCwKPK5sYvarzO,0.498,0.61,6.0,-5.098,79.918,44
Taylor Swift,Starlight (Taylor's Version),2bspOurPlpKv27SVt7UbHy,0.628,0.685,4.0,-5.864,126.014,44
Taylor Swift,Begin Again (Taylor's Version),38TSM6TDx1fzs7JnioMQXe,0.519,0.527,7.0,-7.673,78.915,40
Taylor Swift,The Moment I Knew (Taylor's Version),19JrUNf5amGgM9Ui9kdkss,0.636,0.402,7.0,-7.855,125.952,39
Taylor Swift,Come Back...Be Here (Taylor's Version),5XaLWURooWKZiraOWSTWjm,0.46,0.632,4.0,-6.031,79.846,40
Taylor Swift,Girl At Home (Taylor's Version),6lJPTJCHgLQ4kr69SftElR,0.691,0.736,5.0,-6.974,125.089,39
Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),3CiOGu8nBPGfrJr4whAOZX,0.445,0.131,7.0,-13.778,208.918,39
Taylor Swift,Ronan (Taylor's Version),0WE0h1qUWJBt97DtvuMWRN,0.623,0.279,0.0,-10.802,116.04,47
Taylor Swift,Better Man (Taylor's Version) (From The Vault),1gWRnZ52AK1ZUvpjjTteKf,0.473,0.579,4.0,-5.824,73.942,61
Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),44V5YKYkMw9vVqnnYTMMIc,0.606,0.377,0.0,-9.455,101.96,45
Taylor Swift,Babe (Taylor's Version) (From The Vault),1GWuUzSQzL9XSyOy7beCTj,0.584,0.743,4.0,-7.075,167.844,40
Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),6PdCbJwSOeovMX7kfwiAxb,0.622,0.791,7.0,-6.106,115.915,46
Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),5OGALUjGm5kCEpejHs6vtA,0.403,0.714,0.0,-4.514,149.67,45
Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),0EepXu0NfnnUX8efEZR167,0.611,0.552,7.0,-5.828,116.012,57
Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),5036yFLEPBGtJLTKKmHJBG,0.61,0.488,3.0,-6.918,125.039,40
Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),7ovNQzugF7Rf6KYMvcfwSG,0.678,0.733,7.0,-5.025,121.009,42
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),04m2nJR2Ia6d1ZOt8gi5xA,0.631,0.522,0.0,-8.649,93.0,52
Taylor Swift,Fearless (Taylor’s Version),77sMIMlNaSURUAXq5coCxE,0.569,0.741,5.0,-4.963,100.118,76
Taylor Swift,Fifteen (Taylor’s Version),2nqio0SfWg6gh2eCtfuMa5,0.559,0.646,7.0,-4.61,95.466,69
Taylor Swift,Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,0.627,0.792,2.0,-4.311,119.054,78
Taylor Swift,Hey Stephen (Taylor’s Version),550erGcdD9n6PnwxrvYqZT,0.788,0.571,6.0,-6.135,115.99,68
Taylor Swift,White Horse (Taylor’s Version),5YL553x8sHderRBDlm3NM3,0.423,0.517,0.0,-7.377,185.262,70
Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,0.632,0.773,6.0,-4.856,130.033,82
Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),7HC7R2D8WjXVcUHJyEGjRs,0.506,0.626,1.0,-6.066,148.035,66
Taylor Swift,Tell Me Why (Taylor’s Version),0k0vFacOHNuArLWMiH60p7,0.578,0.909,7.0,-3.669,100.023,65
Taylor Swift,You’re Not Sorry (Taylor’s Version),6iiAfo4wTA2CVC3Uwx9uh8,0.506,0.444,6.0,-4.99,133.873,66
Taylor Swift,The Way I Loved You (Taylor’s Version),22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5.0,-4.665,161.032,81
Taylor Swift,Forever & Always (Taylor’s Version),1msEuwSBneBKpVCZQcFTsU,0.598,0.821,10.0,-4.433,128.03,71
Taylor Swift,The Best Day (Taylor’s Version),6ON9UuIq49xXY9GPmHIYRp,0.642,0.576,1.0,-8.524,125.0,64
Taylor Swift,Change (Taylor’s Version),3ExweHKZF9B752DPQByRVT,0.499,0.815,5.0,-4.063,95.999,63
Taylor Swift,Jump Then Fall (Taylor’s Version),2m3ObD945KvpE5y9A1eUWm,0.572,0.69,2.0,-6.201,160.111,65
Taylor Swift,Untouchable (Taylor’s Version),0tQ9vBYpldCuikPsbgOVKA,0.393,0.531,5.0,-6.112,200.391,66
Taylor Swift,Forever & Always (Piano Version) (Taylor’s Version),01QdEx6kFr78ZejhQtWR5m,0.546,0.273,9.0,-9.208,118.753,64
Taylor Swift,Come In With The Rain (Taylor’s Version),1n2wszmJyVkw6FHqyLnQsY,0.476,0.564,2.0,-5.677,143.929,63
Taylor Swift,Superstar (Taylor’s Version),51A8eKvvZz9uydvIZ7xRSV,0.454,0.555,2.0,-6.69,171.862,61
Taylor Swift,The Other Side Of The Door (Taylor’s Version),1cSFlSBdpT4F5vb1frQ231,0.432,0.873,4.0,-4.367,163.936,67
Taylor Swift,Today Was A Fairytale (Taylor’s Version),2JoJrsEV15OzbijS47lids,0.482,0.779,7.0,-5.025,158.162,64
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),4CHpVfAhuxNJ3ibExe6kxO,0.599,0.494,2.0,-7.61,142.893,63
Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,0.66,0.817,11.0,-6.269,135.942,73
Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),34V9RiEPe8MNdU32qJsJa1,0.609,0.373,0.0,-8.819,106.007,65
Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),7eResoqEJJAVTkQYSqvO3P,0.588,0.608,5.0,-7.062,90.201,67
Taylor Swift,Don’t You (Taylor’s Version) (From The Vault),4uuEGH5SVuzkkSFjo2DEiY,0.563,0.473,3.0,-11.548,101.934,66
Taylor Swift,Bye Bye Baby (Taylor’s Version) (From The Vault),4qUijfYU8EoIWiY6oSyrgT,0.624,0.624,5.0,-7.86,80.132,64
Taylor Swift,willow,2gVhfX2Gy1T9kDuS9azrF7,0.392,0.574,7.0,-9.195,81.112,70
Taylor Swift,champagne problems,1gcyHQpBQ1lfXGdhZmWrHP,0.462,0.24,0.0,-12.077,171.319,71
Taylor Swift,gold rush,3Dby3p1m6IOZn2gIIqECgK,0.512,0.462,9.0,-10.491,112.05,68
Taylor Swift,‘tis the damn season,6sQckd3Z8NPxVVKUnavY1F,0.575,0.434,5.0,-8.193,145.916,69
Taylor Swift,tolerate it,6lCvK2AR2uOKkVFCVlAzzm,0.316,0.361,9.0,-10.381,74.952,68
Taylor Swift,"no body, no crime (feat. HAIM)",6uwfVkaOM1mcMkFmSn35ix,0.546,0.613,7.0,-7.589,79.015,67
Taylor Swift,happiness,55Vf4bimc1Rtfg0PAQRAo2,0.559,0.334,11.0,-10.733,122.079,66
Taylor Swift,dorothea,66tOfHVH3aUrscg8vExRV4,0.605,0.488,4.0,-8.322,119.966,65
Taylor Swift,coney island (feat. The National),2awNGIJHodfLZSClB3PYhz,0.537,0.537,8.0,-11.266,107.895,66
Taylor Swift,ivy,43Ykum9T72UOPhBN31grpN,0.515,0.545,2.0,-9.277,88.856,66
Taylor Swift,cowboy like me,52OkpDsU6MmPx1AwGOb6Ap,0.604,0.517,0.0,-9.014,127.967,66
Taylor Swift,long story short,5VYWxXUpxuxEmCqMLDqICo,0.546,0.73,0.0,-7.704,157.895,66
Taylor Swift,marjorie,5uICWmZTLkpEVbK22PBP6e,0.535,0.561,5.0,-11.609,96.103,67
Taylor Swift,closure,6a8aUhYbaQBUI8PcJ5ZmQ6,0.689,0.704,9.0,-10.813,151.884,63
Taylor Swift,evermore (feat. Bon Iver),6Wlq9rqkxrqj5Kls4Kw14H,0.39,0.27,1.0,-10.673,125.177,66
Taylor Swift,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,10.0,-6.524,137.915,77
Taylor Swift,it’s time to go - bonus track,1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,0.0,-12.426,151.923,69
Taylor Swift,willow,58P060mo9WWgEAdDvf0Riz,0.392,0.579,7.0,-9.195,80.961,33
Taylor Swift,champagne problems,0fVrVe7Vxd3nmbJDiuX4cv,0.463,0.248,0.0,-12.036,171.346,35
Taylor Swift,gold rush,4mPOHhdmdCePudiBDbAiPl,0.498,0.471,9.0,-10.406,112.018,33
Taylor Swift,‘tis the damn season,6cpa32VdG5US2mYGNBbF9I,0.575,0.435,5.0,-8.193,145.91,33
Taylor Swift,tolerate it,5U0MyuuCoOoniHLQFLazLF,0.373,0.36,9.0,-10.376,147.442,33
Taylor Swift,"no body, no crime (feat. HAIM)",257CUonahBouFWEhouuLYQ,0.547,0.613,7.0,-7.577,79.011,32
Taylor Swift,happiness,7FDAG4nHExiYsHq6q7cmEn,0.558,0.331,11.0,-10.649,122.035,31
Taylor Swift,dorothea,25TmHz7flNEc2Knau9iFFL,0.607,0.488,4.0,-8.329,119.953,31
Taylor Swift,coney island (feat. The National),1ofQwiozMPRwf5g9MIjaHx,0.529,0.536,8.0,-11.269,107.873,30
Taylor Swift,ivy,3fs5SqsBJmczNrdMEn2hlr,0.329,0.547,2.0,-9.514,86.629,32
Taylor Swift,cowboy like me,279zump7XNXCTElaqukWFr,0.605,0.513,0.0,-8.962,127.986,32
Taylor Swift,long story short,3H4F4JXYfyxSxY3vf8gIr4,0.546,0.732,0.0,-7.715,157.893,31
Taylor Swift,marjorie,77fHtse81VKtp5CECYhl8D,0.535,0.562,5.0,-11.615,96.103,31
Taylor Swift,closure,3RJxSWIqAuu3rCBttc6f5j,0.686,0.705,9.0,-10.823,151.868,29
Taylor Swift,evermore (feat. Bon Iver),307GTVXXkcVBH1WQm1sMCd,0.395,0.27,1.0,-10.672,120.94,30
Taylor Swift,right where you left me - bonus track,1BwXCMe8F4goPwResZJPHb,0.581,0.619,10.0,-6.524,137.915,43
Taylor Swift,it’s time to go - bonus track,2E2BEJrIiMTRnmDnasT9vb,0.592,0.41,0.0,-12.426,151.923,40
Taylor Swift,willow,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7.0,-9.195,81.112,79
Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0.0,-12.077,171.319,80
Taylor Swift,gold rush,5BK0uqwY9DNfZ630STAEaq,0.512,0.462,9.0,-10.491,112.05,72
Taylor Swift,‘tis the damn season,7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5.0,-8.193,145.916,71
Taylor Swift,tolerate it,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9.0,-10.381,74.952,73
Taylor Swift,"no body, no crime (feat. HAIM)",3RaT22zZsxVYxxKR7TAaYF,0.546,0.613,7.0,-7.589,79.015,69
Taylor Swift,happiness,73YUReisjb3A9ActdLLjJQ,0.559,0.334,11.0,-10.733,122.079,67
Taylor Swift,dorothea,670fUmXf4KQekzbEgaXyPA,0.605,0.488,4.0,-8.322,119.966,65
Taylor Swift,coney island (feat. The National),3k7ne7VmH43ZPWxPdvPUgR,0.537,0.537,8.0,-11.266,107.895,65
Taylor Swift,ivy,19CSr8rwW05VJL2F91KFNK,0.515,0.545,2.0,-9.277,88.856,69
Taylor Swift,cowboy like me,1XjHRolIXL2M1EEOUsGGR4,0.604,0.517,0.0,-9.014,127.967,68
Taylor Swift,long story short,2o2sgVJIgFXk8GQjWTgI6U,0.546,0.73,0.0,-7.704,157.895,66
Taylor Swift,marjorie,12ntTeqEeTg7GAVpe8Mhpl,0.535,0.561,5.0,-11.609,96.103,70
Taylor Swift,closure,35rdVq36LMHQX0Suw9a6tK,0.689,0.704,9.0,-10.813,151.884,63
Taylor Swift,evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,0.39,0.27,1.0,-10.673,125.177,66
Taylor Swift,willow,4vWTULAbqJAgqBqK2CxSY9,0.392,0.574,7.0,-9.195,81.112,49
Taylor Swift,champagne problems,31GDi81xN4cOa73EyCBRLE,0.462,0.24,0.0,-12.077,171.319,36
Taylor Swift,gold rush,2L6HQbA4c12cd0Yw2N5JKF,0.512,0.462,9.0,-10.491,112.05,26
Taylor Swift,‘tis the damn season,5CClGnE6O7a3NGUYKe3ZP4,0.575,0.434,5.0,-8.193,145.916,27
Taylor Swift,tolerate it,4wKsj88mt0ZRKCmOx8BRlu,0.316,0.361,9.0,-10.381,74.952,26
Taylor Swift,"no body, no crime (feat. HAIM)",33TKylf4GCTBNgneA4VRia,0.546,0.613,7.0,-7.589,79.015,27
Taylor Swift,happiness,6eJfZGNNwLYrj0T4GUXxFj,0.559,0.334,11.0,-10.733,122.079,23
Taylor Swift,dorothea,59NqXmEGkPj1RDPtYTzTzE,0.605,0.488,4.0,-8.322,119.966,24
Taylor Swift,coney island (feat. The National),13OWKtZFKsXX3DJw3nZw6e,0.537,0.537,8.0,-11.266,107.895,25
Taylor Swift,ivy,3KmIQJVaO2UKFyEifiCXHw,0.515,0.545,2.0,-9.277,88.856,24
Taylor Swift,cowboy like me,2VXkWBDugXpgyO9YOGQSk6,0.604,0.517,0.0,-9.014,127.967,24
Taylor Swift,long story short,0Mt5uGAv7HXT69CPAySwC7,0.546,0.73,0.0,-7.704,157.895,26
Taylor Swift,marjorie,3bwOtYXgGWIDxkmgO01cBn,0.535,0.561,5.0,-11.609,96.103,26
Taylor Swift,closure,6mN8gQjeTrrCkrqwwq6Jvs,0.689,0.704,9.0,-10.813,151.884,23
Taylor Swift,evermore (feat. Bon Iver),3WFsgPXDeNbrV63g6Ua8yv,0.39,0.27,1.0,-10.673,125.177,27
Taylor Swift,willow,3Uo7WG0vmLQ07WB4BDwy7D,0.392,0.579,7.0,-9.195,80.961,70
Taylor Swift,champagne problems,6rap8NpGq8LDcVaJWkKFPn,0.463,0.248,0.0,-12.036,171.346,56
Taylor Swift,gold rush,2ZTKWFG6OtHI3ewy9OGNOY,0.498,0.471,9.0,-10.406,112.018,52
Taylor Swift,‘tis the damn season,4GBkffrtA51p17JH35irGA,0.575,0.435,5.0,-8.193,145.91,55
Taylor Swift,tolerate it,1t2M7UYoUpmhfZNMBsymJr,0.373,0.36,9.0,-10.376,147.442,52
Taylor Swift,"no body, no crime (feat. HAIM)",6NriykdkRrjQMZo1sfVYUo,0.547,0.613,7.0,-7.577,79.011,60
Taylor Swift,happiness,0EFdoyXHpRHhEmsOlQhIXO,0.558,0.331,11.0,-10.649,122.035,49
Taylor Swift,dorothea,3w9VRlKPvNxj40RdUGRweH,0.607,0.488,4.0,-8.329,119.953,57
Taylor Swift,coney island (feat. The National),4tyX1rw9X309WkEdh2As4B,0.529,0.536,8.0,-11.269,107.873,58
Taylor Swift,ivy,7tXMHAFEOzcUaUQqovRGho,0.329,0.547,2.0,-9.514,86.629,50
Taylor Swift,cowboy like me,3qy4znWySY3rwzS2vHDOeg,0.605,0.513,0.0,-8.962,127.986,51
Taylor Swift,long story short,0vVMlbdYx2080Oa9FndPZr,0.546,0.732,0.0,-7.715,157.893,62
Taylor Swift,marjorie,7vBNFh3NIZTj6tB5s1IBjE,0.535,0.562,5.0,-11.615,96.103,59
Taylor Swift,closure,3uayvzcbqFydIbgUeC6EJh,0.686,0.705,9.0,-10.823,151.868,52
Taylor Swift,evermore (feat. Bon Iver),0AaV4MJrgmLV3XhoiWXjjb,0.395,0.27,1.0,-10.672,120.94,61
Taylor Swift,the 1,0P9wLFurlgumLXuqFEpw52,0.78,0.361,0.0,-6.942,139.902,51
Taylor Swift,cardigan,7zcnlq38eqNWyUF6eNaB5Z,0.612,0.58,0.0,-8.572,130.045,54
Taylor Swift,the last great american dynasty,4ojxSyrEraN7d46BMBPThZ,0.688,0.653,7.0,-8.558,147.991,50
Taylor Swift,exile (feat. Bon Iver),6kz2hkq1xQvDqPcUyBkw8f,0.31,0.374,6.0,-8.464,75.938,51
Taylor Swift,my tears ricochet,0Oju1YcbPCJuUQQWoZNdJK,0.456,0.265,0.0,-10.663,129.947,50
Taylor Swift,mirrorball,5jQyGzcwqAxwT5QUIMivoX,0.549,0.417,7.0,-10.064,110.137,50
Taylor Swift,seven,2vJ7QvyCiR4DaHxwO58izA,0.602,0.494,4.0,-10.813,94.955,48
Taylor Swift,august,1UHoF9p75IVsvUt6WdTYhn,0.387,0.634,5.0,-9.222,89.567,51
Taylor Swift,this is me trying,5DnDBYrfGoxdnomqEAkFIv,0.511,0.478,9.0,-9.837,135.882,50
Taylor Swift,illicit affairs,7CVTowKpGPA2MsIbkTl2oc,0.529,0.304,10.0,-10.567,119.58,49
Taylor Swift,invisible string,4WHIqhrbdva5vQSrCuet3l,0.651,0.459,4.0,-11.128,83.455,50
Taylor Swift,mad woman,7klXN6RCN5Rj0VeYO5gBzU,0.593,0.7,3.0,-9.016,141.898,47
Taylor Swift,epiphany,5MFjHn1qfR9AsWuyzJLk1z,0.317,0.254,1.0,-13.679,93.933,46
Taylor Swift,betty,2jhfs6moEAK13eLM6xim4l,0.595,0.376,0.0,-8.767,95.946,47
Taylor Swift,peace,0O9i6jhscByEJs1ipy5hu4,0.644,0.284,5.0,-12.879,150.072,48
Taylor Swift,hoax,4XCYmu7QLySdIahgBALKJK,0.676,0.178,8.0,-15.01,118.84,46
Taylor Swift,the lakes - bonus track,0zEprKYeuGOIZoHyu6O1E2,0.313,0.258,2.0,-11.532,179.947,47
Taylor Swift,the 1 - the long pond studio sessions,08J4bMHbILkwSIhbtrcvjN,0.708,0.25,0.0,-10.731,139.803,56
Taylor Swift,cardigan - the long pond studio sessions,3EPgWM1zfTSzEc0z4AwWTM,0.395,0.234,0.0,-9.704,86.478,60
Taylor Swift,the last great american dynasty - the long pond studio sessions,28tIMaewZuGR8urkvFhQyA,0.64,0.618,7.0,-11.715,147.948,54
Taylor Swift,exile (feat. Bon Iver) - the long pond studio sessions,7N015NTIWGjQDddHUdHPoO,0.359,0.305,6.0,-10.295,151.956,55
Taylor Swift,my tears ricochet - the long pond studio sessions,5mdNyCS7ttVcAyVYOIFEjs,0.531,0.172,0.0,-12.34,129.007,58
Taylor Swift,mirrorball - the long pond studio sessions,2yceD2hx5HhOLgkm1CITCi,0.509,0.386,2.0,-8.434,109.993,56
Taylor Swift,seven - the long pond studio sessions,4cOWq0cVsKjxaQpRMbDoH1,0.694,0.449,4.0,-11.49,94.963,54
Taylor Swift,august - the long pond studio sessions,4MGexoZc12lqE0hYkq9YYx,0.554,0.663,5.0,-8.961,89.977,56
Taylor Swift,this is me trying - the long pond studio sessions,1gaLZjPrDnHQWJds2Jg4KT,0.435,0.332,9.0,-11.611,68.097,57
Taylor Swift,illicit affairs - the long pond studio sessions,560uQyz3p5G9WdnMX39xc6,0.489,0.235,10.0,-10.274,117.699,56
Taylor Swift,invisible string - the long pond studio sessions,5KByGq0JijSSDcy0qzuINs,0.59,0.282,7.0,-10.542,83.438,54
Taylor Swift,mad woman - the long pond studio sessions,04xrhDrQ2WOW8GLwu7kbc0,0.663,0.465,3.0,-10.463,141.834,52
Taylor Swift,epiphany - the long pond studio sessions,4yyKppX85ZkmlGOC2toBZA,0.524,0.2,1.0,-13.004,93.87,52
Taylor Swift,betty - the long pond studio sessions,1mh5dObNoOvCfHmXnhvDEK,0.538,0.316,9.0,-9.5,95.68,54
Taylor Swift,peace - the long pond studio sessions,4YHHz3VIXgNDGdoL9xC1tx,0.619,0.344,5.0,-11.472,149.897,52
Taylor Swift,hoax - the long pond studio sessions,0QTBsdoJhamY3Aid3fOsOd,0.682,0.155,8.0,-13.083,118.832,53
Taylor Swift,the lakes - the long pond studio sessions,6mqyTq948oap5AkyTsd6XF,0.606,0.221,2.0,-11.767,89.844,55
Taylor Swift,the 1,0GQQLyGsy2CipXMPkSIJog,0.765,0.348,0.0,-6.963,140.016,19
Taylor Swift,cardigan,65LnUVwrofVnGzZ74kwSo3,0.613,0.581,0.0,-8.588,130.033,20
Taylor Swift,the last great american dynasty,4PG7mPQOoQivSNjsW6GBrr,0.684,0.661,7.0,-8.507,147.909,18
Taylor Swift,exile (feat. Bon Iver),24UHC441veMxqS3LYBNnJ5,0.298,0.38,6.0,-8.426,75.602,21
Taylor Swift,my tears ricochet,20xXZoCXQdEH9Granvvvy9,0.469,0.263,0.0,-10.63,129.86,19
Taylor Swift,mirrorball,6QbhdCaf0M5UEoNAPYoFdC,0.553,0.413,2.0,-10.037,110.107,18
Taylor Swift,seven,31kg87miG54vt55nGvbIyz,0.596,0.488,4.0,-10.769,94.922,17
Taylor Swift,august,0ttem9as1GZMmNE9IjuJgk,0.532,0.623,5.0,-9.208,89.937,19
Taylor Swift,this is me trying,4tnv9cIytZz1eLgdi8wfuQ,0.515,0.476,9.0,-9.843,135.886,19
Taylor Swift,illicit affairs,0kE2ilfwXSlLzCg0nAIU6s,0.559,0.31,10.0,-10.445,119.845,18
Taylor Swift,invisible string,23bhbZUZWqENE7FfmOLLCq,0.653,0.452,4.0,-11.143,83.433,17
Taylor Swift,mad woman,4o79qgosTZPS0gtsr4kpB3,0.596,0.709,5.0,-8.938,141.978,16
